systemTimeStamp,timeStartup,timeGps,timeSyncIn,timeGpsPps,utcYear,utcMonth,utcDay,utcHour,utcMinute,utcSecond,utcFracsec,imuStatus,temperature,pressure,magX,magY,magZ,accelX,accelY,accelZ,gps1UtcYear,gps1UtcMonth,gps1UtcDay,gps1UtcHour,gps1UtcMinute,gps1UtcSecond,gps1UtcFracsec,gnss1NumSats,gnss1Fix,gnss1PosLat,gnss1PosLon,gnss1PosAlt,gnss1PosEcefX,gnss1PosEcefY,gnss1PosEcefY,gnss1PosUncertaintyN,gnss1PosUncertaintyE,gnss1PosUncertaintyD,yaw,pitch,roll,quatX,quatY,quatZ,quatW,insStatus,lat,lon,alt,posEcefX,posEcefY,posEcefZ,posU
175096616855,180876257000,1421179521747201024,180876257000,747210000,25,1,17,20,5,7,748,0,26.099998,102.315002,0.883070,1.462547,3.791236,0.365040,-0.837130,-10.178466,25,1,17,20,5,3,600,9,4,32.865379,-117.254183,-14.536000,-2455733.175110,-4767245.533444,3441419.823078,6.202598,6.421605,11.199727,-90.326340,0.035920,6.112711,-0.037816,0.037588,0.708121,-0.704075,133,32.865376,-117.254180,-15.716218,-2455732.618453,-4767244.997328,3441419.043763,1.551018
175121973985,180901257000,1421179521772200960,180901257000,772210000,25,1,17,20,5,7,773,16,26.105000,102.331001,0.900778,1.472621,3.787964,-0.871904,-1.624156,-11.069031,25,1,17,20,5,3,600,9,4,32.865379,-117.254183,-14.536000,-2455733.175110,-4767245.533444,3441419.823078,6.202598,6.421605,11.199727,-91.564018,-2.411856,6.870365,-0.026722,0.057585,0.714366,-0.696887,133,32.865376,-117.254180,-15.727914,-2455732.603283,-4767245.004313,3441419.023351,1.552892
175147282892,180926257000,1421179521797200896,180926257000,797210000,25,1,17,20,5,7,798,16,26.105000,102.331001,0.923341,1.483016,3.786586,-1.920270,-2.433275,-10.838580,25,1,17,20,5,3,600,9,4,32.865379,-117.254183,-14.536000,-2455733.175110,-4767245.533444,3441419.823078,6.202598,6.421605,11.199727,-92.956161,-5.304970,8.000406,-0.014513,0.082320,0.720346,-0.688559,32901,32.865376,-117.254180,-15.738774,-2455732.588761,-4767245.011685,3441419.003488,1.554778
175171506874,180951257000,1421179521822201088,180951257000,822210000,25,1,17,20,5,7,823,16,26.099998,102.327003,0.947108,1.497015,3.782767,-3.098697,-3.152830,-10.451361,25,1,17,20,5,3,600,9,4,32.865379,-117.254183,-14.536000,-2455733.175110,-4767245.533444,3441419.823078,6.202598,6.421605,11.199727,-94.522720,-8.278811,9.400722,-0.002630,0.108851,0.726063,-0.678953,32901,32.865376,-117.254180,-15.748760,-2455732.575177,-4767245.019134,3441418.984465,1.556676
175196778411,180976257000,1421179521847201024,180976257000,847210000,25,1,17,20,5,7,848,0,26.107500,102.327003,0.971134,1.513904,3.778898,-3.083623,-3.516254,-9.612319,25,1,17,20,5,3,800,9,4,32.865377,-117.254181,-14.512000,-2455733.075110,-4767245.703444,3441419.713078,6.169972,6.452755,11.232764,-96.097382,-10.886084,10.819379,0.007492,0.132927,0.731084,-0.669171,32901,32.865376,-117.254180,-15.757977,-2455732.562586,-4767245.026607,3441418.966123,1.558199
175222160077,181001257000,1421179521872200960,181001257000,872210000,25,1,17,20,5,7,873,16,26.104998,102.315002,0.989587,1.527568,3.772475,-3.023824,-3.811988,-10.316059,25,1,17,20,5,3,800,9,4,32.865377,-117.254181,-14.512000,-2455733.075110,-4767245.703444,3441419.713078,6.169972,6.452755,11.232764,-97.629036,-13.193465,12.223952,0.016318,0.154817,0.735295,-0.659626,133,32.865376,-117.254179,-15.722532,-2455732.544717,-4767245.075808,3441418.976405,1.550469
175246449522,181026257000,1421179521897201152,181026257000,897210000,25,1,17,20,5,7,898,16,26.109999,102.331001,1.010123,1.541994,3.767463,-3.913781,-4.633937,-9.636335,25,1,17,20,5,3,800,9,4,32.865377,-117.254181,-14.512000,-2455733.075110,-4767245.703444,3441419.713078,6.169972,6.452755,11.232764,-99.329330,-15.445656,13.878266,0.024195,0.177601,0.739314,-0.649067,133,32.865375,-117.254179,-15.730202,-2455732.533820,-4767245.082658,3441418.960570,1.552326
175272778096,181051257000,1421179521922200832,181051257000,922210000,25,1,17,20,5,7,923,16,26.107500,102.319008,1.028842,1.557319,3.757684,-3.644873,-4.281423,-8.987848,25,1,17,20,5,3,800,9,4,32.865377,-117.254181,-14.512000,-2455733.075110,-4767245.703444,3441419.713078,6.169972,6.452755,11.232764,-101.256149,-17.593599,15.675958,0.031627,0.200287,0.743584,-0.637155,32901,32.865375,-117.254179,-15.737108,-2455732.523952,-4767245.089079,3441418.946003,1.554192
175297023651,181076257000,1421179521947201024,181076257000,947210000,25,1,17,20,5,7,948,0,26.107498,102.315002,1.047581,1.576759,3.751160,-3.492799,-4.073765,-8.672205,25,1,17,20,5,3,800,9,4,32.865377,-117.254181,-14.512000,-2455733.075110,-4767245.703444,3441419.713078,6.169972,6.452755,11.232764,-103.147850,-19.611032,17.366257,0.039431,0.221175,0.747139,-0.625548,32901,32.865375,-117.254179,-15.743623,-2455732.514684,-4767245.095105,3441418.932274,1.556068
175322477948,181101257000,1421179521972201216,181101257000,972210000,25,1,17,20,5,7,973,16,26.105000,102.331001,1.063717,1.589176,3.743096,-4.220356,-4.809271,-9.025723,25,1,17,20,5,3,800,9,4,32.865377,-117.254181,-14.512000,-2455733.075110,-4767245.703444,3441419.713078,6.169972,6.452755,11.232764,-104.919853,-21.430136,18.929428,0.046969,0.239861,0.749867,-0.614785,133,32.865375,-117.254179,-15.749835,-2455732.505735,-4767245.100792,3441418.919345,1.557955
