systemTimeStamp,timeStartup,timeGps,timeSyncIn,timeGpsPps,utcYear,utcMonth,utcDay,utcHour,utcMinute,utcSecond,utcFracsec,gps1UtcYear,gps1UtcMonth,gps1UtcDay,gps1UtcHour,gps1UtcMinute,gps1UtcSecond,gps1UtcFracsec,gnss1NumSats,gnss1Fix,gnss1PosLat,gnss1PosLon,gnss1PosAlt,gnss1PosEcefX,gnss1PosEcefY,gnss1PosEcefY,gnss1PosUncertaintyN,gnss1PosUncertaintyE,gnss1PosUncertaintyD,yaw,pitch,roll,quatX,quatY,quatZ,quatW,insStatus,lat,lon,alt,posEcefX,posEcefY,posEcefZ,posU
780925740642,786751259000,1422575163329346304,786751259000,329355000,25,2,2,23,45,45,330,25,2,2,23,45,45,200,7,3,32.865941,-117.254198,-25.399000,-2455714.745110,-4767206.713445,3441466.283077,12.832281,13.382317,23.697124,-57.434444,-0.356389,-2.594108,-0.021346,0.008149,-0.480423,0.876739,30853,32.865927,-117.254204,-29.951951,-2455713.926928,-4767203.883215,3441462.631233,3.540453
780950711809,786776257000,1422575163354344192,786776257000,354353000,25,2,2,23,45,45,355,25,2,2,23,45,45,200,7,3,32.865941,-117.254198,-25.399000,-2455714.745110,-4767206.713445,3441466.283077,12.832281,13.382317,23.697124,-57.433861,-0.355199,-2.595329,-0.021350,0.008163,-0.480419,0.876741,39045,32.865927,-117.254204,-29.977812,-2455713.922008,-4767203.865643,3441462.611244,3.542308
780976673734,786801260000,1422575163379347200,786801260000,379356000,25,2,2,23,45,45,380,25,2,2,23,45,45,200,7,3,32.865941,-117.254198,-25.399000,-2455714.745110,-4767206.713445,3441466.283077,12.832281,13.382317,23.697124,-57.432716,-0.356262,-2.594686,-0.021350,0.008152,-0.480410,0.876746,39045,32.865927,-117.254204,-30.003698,-2455713.917099,-4767203.848079,3441462.591191,3.544175
781000011753,786826257000,1422575163404344064,786826257000,404353000,25,2,2,23,45,45,405,25,2,2,23,45,45,200,7,3,32.865941,-117.254198,-25.399000,-2455714.745110,-4767206.713445,3441466.283077,12.832281,13.382317,23.697124,-57.431740,-0.357615,-2.593326,-0.021345,0.008136,-0.480403,0.876750,133,32.865927,-117.254204,-30.029580,-2455713.912305,-4767203.830523,3441462.571051,3.546055
781026144160,786851257000,1422575163429344256,786851257000,429353000,25,2,2,23,45,45,430,25,2,2,23,45,45,200,7,3,32.865941,-117.254198,-25.399000,-2455714.745110,-4767206.713445,3441466.283077,12.832281,13.382317,23.697124,-57.429867,-0.354699,-2.596494,-0.021357,0.008171,-0.480388,0.876758,133,32.865927,-117.254204,-30.055649,-2455713.907385,-4767203.812786,3441462.550906,3.547948
781050915253,786876257000,1422575163454343936,786876257000,454353000,25,2,2,23,45,45,455,25,2,2,23,45,45,400,7,3,32.865941,-117.254198,-25.512000,-2455714.665110,-4767206.603445,3441466.283077,12.862667,13.386395,23.684135,-57.428448,-0.347252,-2.602009,-0.021368,0.008251,-0.480376,0.876764,32901,32.865927,-117.254203,-29.834899,-2455713.930920,-4767203.997237,3441462.687209,3.523717
781075882827,786901260000,1422575163479346944,786901260000,479356000,25,2,2,23,45,45,480,25,2,2,23,45,45,400,7,3,32.865941,-117.254198,-25.512000,-2455714.665110,-4767206.603445,3441466.283077,12.862667,13.386395,23.684135,-57.427040,-0.351587,-2.599082,-0.021364,0.008206,-0.480366,0.876770,32901,32.865927,-117.254204,-29.859975,-2455713.925833,-4767203.980524,3441462.667602,3.525879
781101454271,786926257000,1422575163504344064,786926257000,504353000,25,2,2,23,45,45,505,25,2,2,23,45,45,400,7,3,32.865941,-117.254198,-25.512000,-2455714.665110,-4767206.603445,3441466.283077,12.862667,13.386395,23.684135,-57.426792,-0.358918,-2.594475,-0.021360,0.008130,-0.480365,0.876771,133,32.865927,-117.254204,-29.885355,-2455713.920752,-4767203.963542,3441462.647802,3.527693
781126507531,786951257000,1422575163529344000,786951257000,529353000,25,2,2,23,45,45,530,25,2,2,23,45,45,400,7,3,32.865941,-117.254198,-25.512000,-2455714.665110,-4767206.603445,3441466.283077,12.862667,13.386395,23.684135,-57.426559,-0.360203,-2.594090,-0.021362,0.008119,-0.480364,0.876772,133,32.865927,-117.254204,-29.910795,-2455713.915681,-4767203.946515,3441462.627946,3.529520
781151031234,786976260000,1422575163554347008,786976260000,554356000,25,2,2,23,45,45,555,25,2,2,23,45,45,400,7,3,32.865941,-117.254198,-25.512000,-2455714.665110,-4767206.603445,3441466.283077,12.862667,13.386395,23.684135,-57.425571,-0.354599,-2.597943,-0.021368,0.008178,-0.480355,0.876776,133,32.865927,-117.254204,-29.936289,-2455713.910621,-4767203.929428,3441462.608065,3.531358
781176045345,787001257000,1422575163579344128,787001257000,579353000,25,2,2,23,45,45,580,25,2,2,23,45,45,400,7,3,32.865941,-117.254198,-25.512000,-2455714.665110,-4767206.603445,3441466.283077,12.862667,13.386395,23.684135,-57.424900,-0.353992,-2.598540,-0.021370,0.008185,-0.480350,0.876779,32901,32.865927,-117.254204,-29.961780,-2455713.905587,-4767203.912335,3441462.588179,3.533210
781201233512,787026257000,1422575163604344064,787026257000,604353000,25,2,2,23,45,45,605,25,2,2,23,45,45,400,7,3,32.865941,-117.254198,-25.512000,-2455714.665110,-4767206.603445,3441466.283077,12.862667,13.386395,23.684135,-57.424408,-0.352743,-2.599425,-0.021372,0.008198,-0.480346,0.876781,32901,32.865927,-117.254204,-29.987371,-2455713.900487,-4767203.895190,3441462.568229,3.535073
781225788012,787051257000,1422575163629344000,787051257000,629353000,25,2,2,23,45,45,630,25,2,2,23,45,45,400,7,3,32.865941,-117.254198,-25.512000,-2455714.665110,-4767206.603445,3441466.283077,12.862667,13.386395,23.684135,-57.423706,-0.353658,-2.599203,-0.021374,0.008190,-0.480341,0.876783,133,32.865927,-117.254204,-30.013009,-2455713.895312,-4767203.878027,3441462.548267,3.536949
781250644568,787076257000,1422575163654344192,787076257000,654353000,25,2,2,23,45,45,655,25,2,2,23,45,45,600,7,3,32.865942,-117.254197,-25.572000,-2455714.615110,-4767206.553445,3441466.283077,12.890674,13.388097,23.671967,-57.422359,-0.353717,-2.599220,-0.021374,0.008189,-0.480330,0.876789,133,32.865927,-117.254204,-29.849688,-2455713.947451,-4767203.996756,3441462.648904,3.515396
781275959771,787101257000,1422575163679344128,787101257000,679353000,25,2,2,23,45,45,680,25,2,2,23,45,45,600,7,3,32.865942,-117.254197,-25.572000,-2455714.615110,-4767206.553445,3441466.283077,12.890674,13.388097,23.671967,-57.421391,-0.357585,-2.596933,-0.021373,0.008150,-0.480324,0.876793,32901,32.865927,-117.254204,-29.874690,-2455713.942513,-4767203.980047,3441462.629321,3.517578
781301104919,787126256000,1422575163704343040,787126256000,704352000,25,2,2,23,45,45,705,25,2,2,23,45,45,600,7,3,32.865942,-117.254197,-25.572000,-2455714.615110,-4767206.553445,3441466.283077,12.890674,13.388097,23.671967,-57.420406,-0.354467,-2.599632,-0.021381,0.008185,-0.480315,0.876797,32901,32.865927,-117.254204,-29.900025,-2455713.937536,-4767203.963131,3441462.609439,3.519409
781326328382,787151257000,1422575163729344256,787151257000,729353000,25,2,2,23,45,45,730,25,2,2,23,45,45,600,7,3,32.865942,-117.254197,-25.572000,-2455714.615110,-4767206.553445,3441466.283077,12.890674,13.388097,23.671967,-57.419136,-0.352995,-2.600669,-0.021383,0.008200,-0.480305,0.876802,133,32.865927,-117.254204,-29.925298,-2455713.932618,-4767203.946255,3441462.589575,3.521252
781350588531,787176257000,1422575163754343936,787176257000,754353000,25,2,2,23,45,45,755,25,2,2,23,45,45,600,7,3,32.865942,-117.254197,-25.572000,-2455714.615110,-4767206.553445,3441466.283077,12.890674,13.388097,23.671967,-57.418556,-0.354760,-2.599013,-0.021377,0.008179,-0.480301,0.876805,133,32.865926,-117.254204,-29.950711,-2455713.927546,-4767203.929282,3441462.569694,3.523107
781375890568,787201256000,1422575163779343104,787201256000,779352000,25,2,2,23,45,45,780,25,2,2,23,45,45,600,7,3,32.865942,-117.254197,-25.572000,-2455714.615110,-4767206.553445,3441466.283077,12.890674,13.388097,23.671967,-57.418015,-0.358102,-2.596314,-0.021371,0.008142,-0.480298,0.876807,32901,32.865926,-117.254204,-29.976132,-2455713.922538,-4767203.912304,3441462.549760,3.524975
781401392382,787226257000,1422575163804344064,787226257000,804353000,25,2,2,23,45,45,805,25,2,2,23,45,45,600,7,3,32.865942,-117.254197,-25.572000,-2455714.615110,-4767206.553445,3441466.283077,12.890674,13.388097,23.671967,-57.417068,-0.359642,-2.595139,-0.021368,0.008126,-0.480291,0.876811,32901,32.865926,-117.254204,-30.001549,-2455713.917527,-4767203.895339,3441462.529819,3.526854
781426024993,787251257000,1422575163829344000,787251257000,829353000,25,2,2,23,45,45,830,25,2,2,23,45,45,600,7,3,32.865942,-117.254197,-25.572000,-2455714.615110,-4767206.553445,3441466.283077,12.890674,13.388097,23.671967,-57.416801,-0.358475,-2.595419,-0.021366,0.008136,-0.480289,0.876812,133,32.865926,-117.254204,-30.027145,-2455713.912575,-4767203.878195,3441462.509751,3.528746
781450717012,787276257000,1422575163854344192,787276257000,854353000,25,2,2,23,45,45,855,25,2,2,23,45,45,800,7,3,32.865942,-117.254197,-25.644000,-2455714.565111,-4767206.483445,3441466.283077,12.917898,13.389414,23.660093,-57.415928,-0.356797,-2.596355,-0.021366,0.008152,-0.480282,0.876816,133,32.865926,-117.254204,-29.889813,-2455713.962686,-4767203.980638,3441462.586342,3.508039
781475637568,787301257000,1422575163879343872,787301257000,879353000,25,2,2,23,45,45,880,25,2,2,23,45,45,800,7,3,32.865942,-117.254197,-25.644000,-2455714.565111,-4767206.483445,3441466.283077,12.917898,13.389414,23.660093,-57.414661,-0.357658,-2.595486,-0.021363,0.008142,-0.480272,0.876822,32901,32.865926,-117.254204,-29.914749,-2455713.957920,-4767203.964024,3441462.566630,3.510252
781500280864,787326257000,1422575163904344064,787326257000,904353000,25,2,2,23,45,45,905,25,2,2,23,45,45,800,7,3,32.865942,-117.254197,-25.644000,-2455714.565111,-4767206.483445,3441466.283077,12.917898,13.389414,23.660093,-57.413425,-0.354154,-2.597655,-0.021365,0.008177,-0.480262,0.876827,32901,32.865926,-117.254204,-29.940062,-2455713.953061,-4767203.947185,3441462.546599,3.512109
781525511956,787351257000,1422575163929344256,787351257000,929353000,25,2,2,23,45,45,930,25,2,2,23,45,45,800,7,3,32.865942,-117.254197,-25.644000,-2455714.565111,-4767206.483445,3441466.283077,12.917898,13.389414,23.660093,-57.412991,-0.352042,-2.599720,-0.021372,0.008202,-0.480258,0.876828,32901,32.865926,-117.254204,-29.965479,-2455713.948144,-4767203.930259,3441462.526535,3.513603
781550453253,787376257000,1422575163954343936,787376257000,954353000,25,2,2,23,45,45,955,25,2,2,23,45,45,800,7,3,32.865942,-117.254197,-25.644000,-2455714.565111,-4767206.483445,3441466.283077,12.917898,13.389414,23.660093,-57.411842,-0.354725,-2.598264,-0.021372,0.008175,-0.480250,0.876833,133,32.865926,-117.254204,-29.990683,-2455713.943310,-4767203.913500,3441462.506578,3.515860
781576154530,787401257000,1422575163979344128,787401257000,979353000,25,2,2,23,45,45,980,25,2,2,23,45,45,800,7,3,32.865942,-117.254197,-25.644000,-2455714.565111,-4767206.483445,3441466.283077,12.917898,13.389414,23.660093,-57.410011,-0.356947,-2.595440,-0.021360,0.008146,-0.480237,0.876841,133,32.865926,-117.254204,-30.016100,-2455713.938479,-4767203.896577,3441462.486451,3.517754
781600782679,787426257000,1422575164004344064,787426257000,4354000,25,2,2,23,45,46,5,25,2,2,23,45,45,800,7,3,32.865942,-117.254197,-25.644000,-2455714.565111,-4767206.483445,3441466.283077,12.917898,13.389414,23.660093,-57.409962,-0.357314,-2.595478,-0.021362,0.008143,-0.480236,0.876841,32901,32.865926,-117.254204,-30.041540,-2455713.933637,-4767203.879629,3441462.466325,3.519660
781626030290,787451257000,1422575164029344000,787451257000,29354000,25,2,2,23,45,46,30,25,2,2,23,45,45,800,7,3,32.865942,-117.254197,-25.644000,-2455714.565111,-4767206.483445,3441466.283077,12.917898,13.389414,23.660093,-57.408844,-0.355276,-2.596980,-0.021365,0.008165,-0.480227,0.876846,32901,32.865926,-117.254204,-30.067023,-2455713.928772,-4767203.862670,3441462.446149,3.521578
781650824641,787476257000,1422575164054345728,787476257000,54354000,25,2,2,23,45,46,55,25,2,2,23,45,46,0,7,3,32.865942,-117.254197,-25.680000,-2455714.555111,-4767206.443445,3441466.273077,12.944567,13.390850,23.648275,-57.407955,-0.353550,-2.597064,-0.021358,0.008179,-0.480220,0.876850,133,32.865926,-117.254204,-29.922077,-2455713.986226,-4767203.963041,3441462.534416,3.500836
781676019530,787501257000,1422575164079345664,787501257000,79354000,25,2,2,23,45,46,80,25,2,2,23,45,46,0,7,3,32.865942,-117.254197,-25.680000,-2455714.555111,-4767206.443445,3441466.273077,12.944567,13.390850,23.648275,-57.406834,-0.354751,-2.596633,-0.021360,0.008167,-0.480212,0.876854,133,32.865926,-117.254204,-29.946993,-2455713.982431,-4767203.946149,3441462.514436,3.503078
781700664808,787526257000,1422575164104345856,787526257000,104354000,25,2,2,23,45,46,105,25,2,2,23,45,46,0,7,3,32.865942,-117.254197,-25.680000,-2455714.555111,-4767206.443445,3441466.273077,12.944567,13.390850,23.648275,-57.405865,-0.351279,-2.598493,-0.021360,0.008202,-0.480204,0.876859,32901,32.865926,-117.254204,-29.972161,-2455713.977836,-4767203.929362,3441462.494411,3.504960
781725511401,787551257000,1422575164129345536,787551257000,129354000,25,2,2,23,45,46,130,25,2,2,23,45,46,0,7,3,32.865942,-117.254197,-25.680000,-2455714.555111,-4767206.443445,3441466.273077,12.944567,13.390850,23.648275,-57.404663,-0.349079,-2.599763,-0.021360,0.008223,-0.480194,0.876864,32901,32.865926,-117.254204,-29.997359,-2455713.973262,-4767203.912541,3441462.474365,3.506855
781750107715,787576257000,1422575164154345728,787576257000,154354000,25,2,2,23,45,46,155,25,2,2,23,45,46,0,7,3,32.865942,-117.254197,-25.680000,-2455714.555111,-4767206.443445,3441466.273077,12.944567,13.390850,23.648275,-57.403870,-0.350269,-2.597988,-0.021352,0.008207,-0.480188,0.876867,133,32.865926,-117.254204,-30.022643,-2455713.968572,-4767203.895704,3441462.454268,3.508761
781775894808,787601257000,1422575164179345920,787601257000,179354000,25,2,2,23,45,46,180,25,2,2,23,45,46,0,7,3,32.865942,-117.254197,-25.680000,-2455714.555111,-4767206.443445,3441466.273077,12.944567,13.390850,23.648275,-57.403080,-0.353024,-2.595968,-0.021348,0.008177,-0.480183,0.876871,133,32.865926,-117.254204,-30.047956,-2455713.963994,-4767203.878804,3441462.434120,3.510680
781800802456,787626257000,1422575164204345600,787626257000,204354000,25,2,2,23,45,46,205,25,2,2,23,45,46,0,7,3,32.865942,-117.254197,-25.680000,-2455714.555111,-4767206.443445,3441466.273077,12.944567,13.390850,23.648275,-57.401836,-0.346211,-2.601246,-0.021360,0.008251,-0.480172,0.876876,32901,32.865926,-117.254204,-30.073317,-2455713.959384,-4767203.861875,3441462.413948,3.512611
781825224141,787651257000,1422575164229345792,787651257000,229354000,25,2,2,23,45,46,230,25,2,2,23,45,46,0,7,3,32.865942,-117.254197,-25.680000,-2455714.555111,-4767206.443445,3441466.273077,12.944567,13.390850,23.648275,-57.400932,-0.340220,-2.604508,-0.021360,0.008310,-0.480164,0.876879,32901,32.865925,-117.254204,-30.098707,-2455713.954803,-4767203.844931,3441462.393722,3.514555
781851033215,787676257000,1422575164254345728,787676257000,254354000,25,2,2,23,45,46,255,25,2,2,23,45,46,200,7,3,32.865943,-117.254197,-25.790000,-2455714.485111,-4767206.333445,3441466.273077,12.969666,13.392297,23.635807,-57.399807,-0.333278,-2.608664,-0.021363,0.008381,-0.480154,0.876884,133,32.865926,-117.254204,-29.936239,-2455713.990690,-4767203.967411,3441462.499143,3.492826
781875161641,787701256000,1422575164279344896,787701256000,279353000,25,2,2,23,45,46,280,25,2,2,23,45,46,200,7,3,32.865943,-117.254197,-25.790000,-2455714.485111,-4767206.333445,3441466.273077,12.969666,13.392297,23.635807,-57.398685,-0.323185,-2.615633,-0.021374,0.008487,-0.480143,0.876889,133,32.865926,-117.254204,-29.960995,-2455713.986888,-4767203.950699,3441462.479214,3.495082
781900965771,787726257000,1422575164304345856,787726257000,304354000,25,2,2,23,45,46,305,25,2,2,23,45,46,200,7,3,32.865943,-117.254197,-25.790000,-2455714.485111,-4767206.333445,3441466.273077,12.969666,13.392297,23.635807,-57.401447,-0.292313,-2.640160,-0.021432,0.008827,-0.480157,0.876876,32901,32.865925,-117.254204,-29.985638,-2455713.982544,-4767203.934298,3441462.459449,3.496976
781925032382,787751257000,1422575164329345792,787751257000,329354000,25,2,2,23,45,46,330,25,2,2,23,45,46,200,7,3,32.865943,-117.254197,-25.790000,-2455714.485111,-4767206.333445,3441466.273077,12.969666,13.392297,23.635807,-57.406208,-0.237196,-2.685766,-0.021550,0.009440,-0.480181,0.876854,32901,32.865925,-117.254204,-30.011013,-2455713.977946,-4767203.917314,3441462.439319,3.498882
781950926104,787776257000,1422575164354345728,787776257000,354354000,25,2,2,23,45,46,355,25,2,2,23,45,46,200,7,3,32.865943,-117.254197,-25.790000,-2455714.485111,-4767206.333445,3441466.273077,12.969666,13.392297,23.635807,-57.411854,-0.163178,-2.746039,-0.021700,0.010260,-0.480206,0.876827,133,32.865925,-117.254204,-30.036250,-2455713.973470,-4767203.900400,3441462.419260,3.500800
781975762234,787801257000,1422575164379345664,787801257000,379354000,25,2,2,23,45,46,380,25,2,2,23,45,46,200,7,3,32.865943,-117.254197,-25.790000,-2455714.485111,-4767206.333445,3441466.273077,12.969666,13.392297,23.635807,-57.417587,-0.078805,-2.817114,-0.021890,0.011205,-0.480228,0.876799,133,32.865925,-117.254204,-30.061467,-2455713.969046,-4767203.883496,3441462.399187,3.502731
782000151493,787826257000,1422575164404345856,787826257000,404354000,25,2,2,23,45,46,405,25,2,2,23,45,46,200,7,3,32.865943,-117.254197,-25.790000,-2455714.485111,-4767206.333445,3441466.273077,12.969666,13.392297,23.635807,-57.427162,0.013090,-2.899954,-0.022138,0.012257,-0.480275,0.876753,32901,32.865925,-117.254204,-30.086819,-2455713.964598,-4767203.866467,3441462.379053,3.504674
782025578252,787851257000,1422575164429345792,787851257000,429354000,25,2,2,23,45,46,430,25,2,2,23,45,46,200,7,3,32.865943,-117.254197,-25.790000,-2455714.485111,-4767206.333445,3441466.273077,12.969666,13.392297,23.635807,-57.438583,0.120556,-2.994325,-0.022408,0.013477,-0.480330,0.876698,32901,32.865925,-117.254204,-30.112208,-2455713.960180,-4767203.849371,3441462.358923,3.506630
782049979549,787876257000,1422575164454345728,787876257000,454354000,25,2,2,23,45,46,455,25,2,2,23,45,46,400,7,3,32.865943,-117.254197,-25.841000,-2455714.435111,-4767206.293445,3441466.263077,12.989239,13.387449,23.621819,-57.443459,0.154440,-3.025349,-0.022503,0.013867,-0.480357,0.876675,133,32.865925,-117.254204,-29.942603,-2455714.000436,-4767203.976292,3441462.468287,3.484780
782075411086,787901257000,1422575164479345920,787901257000,479354000,25,2,2,23,45,46,480,25,2,2,23,45,46,400,7,3,32.865943,-117.254197,-25.841000,-2455714.435111,-4767206.293445,3441466.263077,12.989239,13.387449,23.621819,-57.442593,0.114968,-2.992027,-0.022413,0.013425,-0.480362,0.876681,133,32.865925,-117.254204,-29.966873,-2455713.996665,-4767203.960158,3441462.448438,3.487048
782100710475,787926257000,1422575164504345600,787926257000,504354000,25,2,2,23,45,46,505,25,2,2,23,45,46,400,7,3,32.865943,-117.254197,-25.841000,-2455714.435111,-4767206.293445,3441466.263077,12.989239,13.387449,23.621819,-57.445343,0.042172,-2.929511,-0.022240,0.012607,-0.480405,0.876674,32901,32.865925,-117.254204,-29.991723,-2455713.992012,-4767203.943829,3441462.428411,3.488950
782124951678,787951257000,1422575164529345792,787951257000,529354000,25,2,2,23,45,46,530,25,2,2,23,45,46,400,7,3,32.865943,-117.254197,-25.841000,-2455714.435111,-4767206.293445,3441466.263077,12.989239,13.387449,23.621819,-57.450092,-0.064083,-2.839587,-0.021997,0.011418,-0.480471,0.876660,32901,32.865925,-117.254204,-30.016541,-2455713.987312,-4767203.927582,3441462.408365,3.490865
782150198067,787976257000,1422575164554345728,787976257000,554354000,25,2,2,23,45,46,555,25,2,2,23,45,46,400,7,3,32.865943,-117.254197,-25.841000,-2455714.435111,-4767206.293445,3441466.263077,12.989239,13.387449,23.621819,-57.457535,-0.171882,-2.756173,-0.021810,0.010245,-0.480556,0.876633,32901,32.865925,-117.254204,-30.041281,-2455713.982647,-4767203.911403,3441462.388345,3.492406
782175839012,788001257000,1422575164579345664,788001257000,579354000,25,2,2,23,45,46,580,25,2,2,23,45,46,400,7,3,32.865943,-117.254197,-25.841000,-2455714.435111,-4767206.293445,3441466.263077,12.989239,13.387449,23.621819,-57.447598,-0.238971,-2.702290,-0.021680,0.009504,-0.480496,0.876677,133,32.865925,-117.254204,-30.066090,-2455713.978045,-4767203.895110,3441462.368309,3.494731
782200239493,788026257000,1422575164604345856,788026257000,604354000,25,2,2,23,45,46,605,25,2,2,23,45,46,400,7,3,32.865943,-117.254197,-25.841000,-2455714.435111,-4767206.293445,3441466.263077,12.989239,13.387449,23.621819,-57.425972,-0.256500,-2.685439,-0.021626,0.009295,-0.480335,0.876769,133,32.865925,-117.254204,-30.091269,-2455713.974076,-4767203.878165,3441462.348039,3.496681
782225591660,788051257000,1422575164629345536,788051257000,629354000,25,2,2,23,45,46,630,25,2,2,23,45,46,400,7,3,32.865943,-117.254197,-25.841000,-2455714.435111,-4767206.293445,3441466.263077,12.989239,13.387449,23.621819,-57.413364,-0.256617,-2.685030,-0.021625,0.009290,-0.480239,0.876822,32901,32.865925,-117.254205,-30.116465,-2455713.969456,-4767203.861457,3441462.327874,3.498645
782250023289,788076257000,1422575164654345728,788076257000,654354000,25,2,2,23,45,46,655,25,2,2,23,45,46,600,7,3,32.865943,-117.254197,-25.942000,-2455714.375111,-4767206.203445,3441466.243077,13.005686,13.378158,23.607710,-57.411861,-0.255928,-2.685798,-0.021628,0.009298,-0.480227,0.876828,32901,32.865925,-117.254204,-29.974218,-2455714.010118,-4767203.966246,3441462.416990,3.477657
782275850141,788101257000,1422575164679345920,788101257000,679354000,25,2,2,23,45,46,680,25,2,2,23,45,46,600,7,3,32.865943,-117.254197,-25.942000,-2455714.375111,-4767206.203445,3441466.243077,13.005686,13.378158,23.607710,-57.411102,-0.260518,-2.682281,-0.021620,0.009248,-0.480222,0.876832,133,32.865925,-117.254204,-29.998752,-2455714.005781,-4767203.950085,3441462.397091,3.479947
782300076808,788126257000,1422575164704345600,788126257000,704354000,25,2,2,23,45,46,705,25,2,2,23,45,46,600,7,3,32.865943,-117.254197,-25.942000,-2455714.375111,-4767206.203445,3441466.243077,13.005686,13.378158,23.607710,-57.410313,-0.277681,-2.669178,-0.021592,0.009062,-0.480220,0.876835,133,32.865925,-117.254204,-30.023508,-2455714.001331,-4767203.933769,3441462.377076,3.481869
782325322882,788151257000,1422575164729345792,788151257000,729354000,25,2,2,23,45,46,730,25,2,2,23,45,46,600,7,3,32.865943,-117.254197,-25.942000,-2455714.375111,-4767206.203445,3441466.243077,13.005686,13.378158,23.607710,-57.408051,-0.288810,-2.660190,-0.021570,0.008939,-0.480206,0.876845,32901,32.865925,-117.254205,-30.048321,-2455713.996862,-4767203.917405,3441462.357038,3.483802
782350678919,788176257000,1422575164754345728,788176257000,754354000,25,2,2,23,45,46,755,25,2,2,23,45,46,600,7,3,32.865943,-117.254197,-25.942000,-2455714.375111,-4767206.203445,3441466.243077,13.005686,13.378158,23.607710,-57.406677,-0.299320,-2.652966,-0.021559,0.008828,-0.480197,0.876851,32901,32.865925,-117.254205,-30.073192,-2455713.992408,-4767203.901001,3441462.336935,3.485748
782374849271,788201257000,1422575164779345664,788201257000,779354000,25,2,2,23,45,46,780,25,2,2,23,45,46,600,7,3,32.865943,-117.254197,-25.942000,-2455714.375111,-4767206.203445,3441466.243077,13.005686,13.378158,23.607710,-57.405174,-0.313330,-2.642437,-0.021537,0.008676,-0.480189,0.876858,133,32.865925,-117.254205,-30.098105,-2455713.987955,-4767203.884563,3441462.316801,3.487706
782400736771,788226257000,1422575164804345856,788226257000,804354000,25,2,2,23,45,46,805,25,2,2,23,45,46,600,7,3,32.865943,-117.254197,-25.942000,-2455714.375111,-4767206.203445,3441466.243077,13.005686,13.378158,23.607710,-57.403606,-0.321739,-2.634837,-0.021514,0.008579,-0.480179,0.876865,133,32.865925,-117.254205,-30.123045,-2455713.983478,-4767203.868133,3441462.296625,3.489676
782426237271,788251257000,1422575164829345792,788251257000,829354000,25,2,2,23,45,46,830,25,2,2,23,45,46,600,7,3,32.865943,-117.254197,-25.942000,-2455714.375111,-4767206.203445,3441466.243077,13.005686,13.378158,23.607710,-57.401413,-0.314016,-2.641899,-0.021536,0.008668,-0.480160,0.876874,32901,32.865924,-117.254205,-30.148077,-2455713.979084,-4767203.851554,3441462.276423,3.491658
782450342715,788276257000,1422575164854345728,788276257000,854354000,25,2,2,23,45,46,855,25,2,2,23,45,46,800,7,3,32.865944,-117.254197,-26.012000,-2455714.335111,-4767206.143445,3441466.223077,13.021749,13.368916,23.593800,-57.399227,-0.304853,-2.648819,-0.021551,0.008766,-0.480142,0.876882,32901,32.865925,-117.254204,-29.984357,-2455714.008520,-4767203.975469,3441462.386750,3.469726
782475922622,788301257000,1422575164879345664,788301257000,879354000,25,2,2,23,45,46,880,25,2,2,23,45,46,800,7,3,32.865944,-117.254197,-26.012000,-2455714.335111,-4767206.143445,3441466.223077,13.021749,13.368916,23.593800,-57.398735,-0.308744,-2.645377,-0.021541,0.008722,-0.480139,0.876885,133,32.865925,-117.254204,-30.008746,-2455714.004023,-4767203.959511,3441462.366952,3.472024
782500209974,788326256000,1422575164904344832,788326256000,904353000,25,2,2,23,45,46,905,25,2,2,23,45,46,800,7,3,32.865944,-117.254197,-26.012000,-2455714.335111,-4767206.143445,3441466.223077,13.021749,13.368916,23.593800,-57.398495,-0.325725,-2.633808,-0.021524,0.008544,-0.480141,0.876886,133,32.865925,-117.254204,-30.033337,-2455714.000206,-4767203.943122,3441462.346894,3.473952
782526578493,788351257000,1422575164929345792,788351257000,929354000,25,2,2,23,45,46,930,25,2,2,23,45,46,800,7,3,32.865944,-117.254197,-26.012000,-2455714.335111,-4767206.143445,3441466.223077,13.021749,13.368916,23.593800,-57.398155,-0.341182,-2.621655,-0.021495,0.008374,-0.480141,0.876888,49285,32.865924,-117.254204,-30.057993,-2455713.995732,-4767203.926942,3441462.326893,3.475892
782549791178,788376257000,1422575164954345728,788376257000,954354000,25,2,2,23,45,46,955,25,2,2,23,45,46,800,7,3,32.865944,-117.254197,-26.012000,-2455714.335111,-4767206.143445,3441466.223077,13.021749,13.368916,23.593800,-57.396126,-0.351660,-2.613131,-0.021474,0.008258,-0.480128,0.876897,49285,32.865924,-117.254204,-30.082696,-2455713.991248,-4767203.910726,3441462.306862,3.477844
782576093234,788401258000,1422575164979346688,788401258000,979355000,25,2,2,23,45,46,980,25,2,2,23,45,46,800,7,3,32.865944,-117.254197,-26.012000,-2455714.335111,-4767206.143445,3441466.223077,13.021749,13.368916,23.593800,-57.394970,-0.358266,-2.607286,-0.021457,0.008183,-0.480121,0.876902,30853,32.865924,-117.254205,-30.107445,-2455713.986790,-4767203.894469,3441462.286785,3.479808
